CallerClass,CallerMethod,Permission
com/android/gallery3d/filtershow/FilterShowActivity,updateUserPresetsFromAdapter,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/FilterShowActivity,useFilterRepresentation,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/PhotoCarousel,onLayout,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/email/activity/setup/AccountCreationFragment,onActivityCreated,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/pipeline/ProcessingService,completeSaveImage,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/presets/UserPresetsAdapter,onClick,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/email/activity/ComposeActivityEmail,onQuickResponseSelected,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/FilterShowActivity,print,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/DragGestureDetector,onTouchEvent,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/imageshow/ImageRotate,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/email/activity/setup/AccountCheckSettingsFragment,onResume,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/LocalSource,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/EdgeSwipeDetector,onTouchEvent,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/FilterShowActivity,updateVersions,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/pipeline/CacheProcessing,process,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/email/activity/ContactStatusLoader,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/email/activity/InsertQuickResponseDialog,onCreateDialog,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/PhotoCarousel,onTouchEvent,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/imageshow/ImageRotate,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/state/StatePanelTrack,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/state/StateView,onTouchEvent,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/imageshow/ImageShow,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/pipeline/CachingPipeline,renderFinalImage,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/gadget/MediaSetSource,reload,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/email/activity/ComposeActivityEmail,onCreateOptionsMenu,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/FilterShowActivity,removeLook,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/SectionedAlbumDataAdapter,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/gadget/MediaSetSource,getImage,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/PhotoTouchListener,onFling,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/pipeline/ImagePreset,apply,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/imageshow/ImageStraighten,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/imageshow/ImageShow,onDraw,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/state/StateView,delete,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/state/StateView,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/FilterShowActivity,onActivityResult,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/gadget/MediaSetSource,onContentDirty,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/state/StateAdapter,getView,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/gadget/PhotoAppWidgetProvider,onUpdate,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/PhotoCarousel,onAttachedToWindow,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/FlipperDreamSettings,onCreateOptionsMenu,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/imageshow/ImageCurves,onDraw,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/imageshow/MasterImage,available,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/info/InfoPanel,onCreateView,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/FilterShowActivity,addCurrentVersion,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/pipeline/CachingPipeline,renderImage,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/imageshow/MasterImage,setPreset,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/FilterShowActivity,saveImage,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/imageshow/ImageStraighten,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/FilterShowActivity,removeFilterRepresentation,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/FilterShowActivity,toggleImageStatePanel,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/KeyboardInterpreter,onKeyDown,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/state/StatePanel,onCreateView,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/PhotoTable,clearSelection,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/filtershow/FilterShowActivity,removeVersion,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/FlipperDreamSettings,onOptionsItemSelected,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/dreams/phototable/AlbumDataAdapter,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/LogTextBox,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/PackageBrowser$PackageListAdapter,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/TileImageView,drawTile,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/sgv/StaggeredGridView,computeScroll,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/Connectivity,onResume,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/LogTextBox,setText,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/MediaScannerActivity,onCreate,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/PackageBrowser$PackageListAdapter,bindView,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/util/GalleryUtils,isAnyCameraAvailable,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/util/GalleryUtils,isEditorAvailable,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/util/MediaSetUtils$NameComparator,compare,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/util/MediaSetUtils$NameComparator,compare,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/util/ReverseGeocoder,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/PackageBrowser$PackageListAdapter,bindView,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/PackageBrowser,onCreateOptionsMenu,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/util/GalleryUtils,formatDuration,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/MediaScannerActivity,startScan,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/util/ReverseGeocoder,computeAddress,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/AccountsTester,onAccountsUpdated,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/ConfigurationViewer,onCreate,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/CacheAbuser,onStart,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/ims/ImsManager,isWfcEnabledByPlatform,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/CacheAbuser,onStop,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/CacheAbuser,onCreate,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/AccountsTester,onCreateContextMenu,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/BadBehaviorActivity,onCreate,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/sgv/StaggeredGridView,onTouchEvent,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/Connectivity,onCreate,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/InstrumentationList,onCreateOptionsMenu,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/LogTextBox,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/LogTextBox,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/InstrumentationList,onPrepareOptionsMenu,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/DataList,onCreateOptionsMenu,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/Details,onCreate,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/sgv/StaggeredGridView,dispatchDragEvent,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/DataList,onCreate,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/Details,onResume,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/Details,onCreateOptionsMenu,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/ims/ImsManager,isVtEnabledByPlatform,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/PhotoView,buildFallbackEffect,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/SelectionMenu,updateSelectAllMode,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/ShowActivity,onResume,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/SyncAdapterDriver,startSyncSelected,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/PreparePageFadeoutTexture,onGLIdle,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/GLRootView,dispatchTouchEvent,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/ScrollerHelper,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/SelectionManager,selectAll,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/SelectionMenu,onClick,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/SelectionMenu,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/PermissionDetails,onCreateDialog,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/MenuExecutor,startAction,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/SyncAdapterDriver,onServiceChanged,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/MenuExecutor,onMenuClicked,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/SyncAdapterDriver,initiateBind,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/MenuExecutor,startAction,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/MenuExecutor,onMenuClicked,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/PopupList,show,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/sgv/StaggeredGridView,scrollBy,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/TileImageView,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/util/CacheManager,getCache,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/UndoBarView,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/util/AccessibilityUtils,makeAnnouncement,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/WakeLockHoldingProgressListener,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/PhotoView,switchWithCaptureAnimation,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/util/GalleryUtils,initialize,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/development/ShowActivity,onCreate,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/TiledScreenNail,draw,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/WakeLockHoldingProgressListener,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/PhotoView,resetToFirstPicture,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/sgv/StaggeredGridView,setEmptyView,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/SelectionManager,leaveSelectionMode,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/SelectionManager,enterSelectionMode,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/PhotoView,setFilmMode,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/SelectionManager,deSelectAll,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/SelectionManager,toggle,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/TiledScreenNail,draw,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/TileImageView,isHighResolution,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/sgv/StaggeredGridView,draw,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/SurfaceTextureScreenNail,draw,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ui/SlotView,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/sgv/StaggeredGridView,endFastChildLayout,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/inputmethod/accessibility/MainKeyboardAccessibilityDelegate,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/timer/TimerObj,getLabelOrDefault,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/ActionableToastBar,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/Utils,clearSwSharedPref,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/timer/TimerFragment,onRightButtonClick,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/timer/TimerFragment,onLeftButtonClick,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/stopwatch/StopwatchFragment,onLeftButtonClick,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/inputmethod/accessibility/AccessibilityUtils,getAutoCorrectionDescription,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/inputmethod/accessibility/KeyboardAccessibilityDelegate,onHoverEvent,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/VerticalViewPager,onTouchEvent,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/EllipsizeLayout,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/inputmethod/compat/ActivityManagerCompatUtils,isLowRamDevice,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/ActionableToastBar,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/EllipsizeLayout,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/Utils,setClockStyle,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/timer/TimerFragment,onSharedPreferenceChanged,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/timer/TimerObj,resetTimersInSharedPrefs,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/timer/TimerFragment,setLabel,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/Utils,dimClockView,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/timer/TimerObj,putTimersInSharedPrefs,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/ActionableToastBar,show,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/inputmethod/accessibility/AccessibilityUtils,init,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/widget/ActionableToastBar,hide,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/Utils,getNextAlarm,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/gallery3d/ingest/ui/DateTileView,setDate,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/Utils,calculateRadiusOffset,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/inputmethod/accessibility/MainKeyboardAccessibilityDelegate,performLongClickOn,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/timer/TimerFragment,setFabAppearance,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/VerticalViewPager,<init>,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/inputmethod/compat/ViewCompatUtils,setPaddingRelative,android.permission.INTERACT_ACROSS_USERS_FULL
com/android/deskclock/stopwatch/StopwatchFragment,onSharedPreferenceChanged,android.permission.INTERACT_ACROSS_USERS_FULL
